Sample day,Sample time,VWC,ADC2,Temperature,Relative humidity,Solar irradiance,CJT,Granier Delta T,Heater State,Bat (V)
2019-04-21,05:40:00,-1.91,11.65,12.00,76.70,1.90,11.52,0.70,0.00,4.94
2019-04-21,05:50:00,-1.91,11.65,12.10,76.30,4.80,11.75,0.68,0.00,4.95
2019-04-21,06:00:00,-1.91,11.65,11.70,78.50,9.00,11.68,0.65,0.00,4.95
2019-04-21,06:10:00,-1.91,11.65,10.80,82.20,14.40,11.30,0.63,0.00,4.94
2019-04-21,06:20:00,-1.91,11.65,10.80,83.10,33.50,11.58,0.59,0.00,4.95
2019-04-21,06:30:00,-1.91,11.65,11.70,80.40,43.70,12.81,0.55,0.00,4.95
2019-04-21,06:40:00,-1.91,11.65,12.20,78.50,57.80,13.94,0.55,0.00,4.94
2019-04-21,06:50:00,-1.91,11.63,12.50,78.60,76.80,14.96,0.46,0.00,4.94
2019-04-21,07:00:00,-1.91,11.69,12.40,79.90,104.80,15.91,0.46,0.00,4.94
2019-04-21,07:10:00,-1.91,11.73,12.90,80.20,134.00,16.55,0.43,0.00,4.94
2019-04-21,07:20:00,-1.92,11.82,13.60,79.30,160.00,17.29,0.40,0.00,4.94
2019-04-21,07:30:00,-1.91,11.90,14.50,75.70,187.10,18.28,0.33,0.00,4.94
2019-04-21,07:40:00,-1.91,12.03,15.50,71.90,222.50,19.35,0.29,0.00,4.94
2019-04-21,07:50:00,-1.91,12.13,15.70,69.60,249.50,20.16,0.25,0.00,4.94
2019-04-21,08:00:00,-1.91,12.21,16.40,70.00,280.10,20.86,0.22,0.00,4.94
2019-04-21,08:10:00,-1.91,12.26,17.00,68.80,306.00,21.73,0.22,0.00,4.94
2019-04-21,08:20:00,-1.91,12.32,18.00,65.30,336.40,22.61,0.23,0.00,4.94
2019-04-21,08:30:00,-1.91,12.36,17.70,65.70,363.60,22.96,0.21,0.00,4.94
2019-04-21,08:40:00,-1.91,12.40,18.30,64.00,396.50,23.25,0.24,0.00,4.94
2019-04-21,08:50:00,-1.91,12.44,19.40,63.40,426.00,23.77,0.29,0.00,4.94
2019-04-21,09:00:00,-1.91,12.49,18.90,64.00,451.60,23.91,0.29,0.00,4.94
2019-04-21,09:10:00,-1.91,12.56,19.00,64.40,483.20,23.95,0.35,0.00,4.94
2019-04-21,09:20:00,-1.91,12.60,18.60,60.10,511.70,24.04,0.36,0.00,4.94
2019-04-21,09:30:00,-1.91,12.66,19.20,54.10,532.80,23.25,0.40,0.00,4.94
2019-04-21,09:40:00,-1.91,12.74,19.40,55.30,559.40,23.10,0.53,0.00,4.94
2019-04-21,09:50:00,-1.91,12.75,19.00,53.90,584.70,22.61,0.59,0.00,4.94
2019-04-21,10:00:00,-1.91,12.74,19.70,54.70,616.90,22.98,0.63,0.00,4.94
2019-04-21,10:10:00,-1.91,12.74,19.50,55.90,641.20,23.23,0.68,0.00,4.94
2019-04-21,10:20:00,-1.91,12.70,20.00,57.10,665.80,23.13,0.75,0.00,4.94
2019-04-21,10:30:00,-1.91,12.73,20.40,53.10,686.60,23.26,0.79,0.00,4.94
2019-04-21,10:40:00,-1.91,12.69,20.70,52.80,666.70,23.17,0.90,0.00,4.94
2019-04-21,10:50:00,-1.91,12.75,21.50,52.30,724.10,23.57,0.97,0.00,4.94
2019-04-21,11:00:00,-1.91,12.74,22.10,51.00,725.20,23.81,1.09,0.00,4.94
2019-04-21,11:10:00,-1.91,12.62,22.40,49.70,724.10,23.96,1.19,0.00,4.94
2019-04-21,11:20:00,-1.91,12.66,22.40,46.60,726.20,24.10,1.27,0.00,4.93
2019-04-21,11:30:00,-1.91,12.66,22.90,48.60,725.20,24.43,1.33,0.00,4.93
2019-04-21,11:40:00,-1.91,12.71,23.50,48.90,739.00,24.64,1.43,0.00,4.93
2019-04-21,11:50:00,-1.91,12.67,22.60,49.20,744.50,24.42,1.52,0.00,4.93
2019-04-21,12:00:00,-1.91,12.69,23.00,44.80,754.50,24.45,1.59,0.00,4.93
2019-04-21,12:10:00,-1.91,12.62,24.30,45.60,752.20,25.23,1.68,0.00,4.93
2019-04-21,12:20:00,-1.91,12.65,23.60,47.00,774.20,25.32,1.76,0.00,4.93
2019-04-21,12:30:00,-1.91,12.69,23.70,47.30,244.70,25.55,1.80,0.00,4.93
2019-04-21,12:40:00,-1.91,12.38,22.90,46.70,116.50,25.75,1.80,0.00,4.93
2019-04-21,12:50:00,-1.91,12.45,21.60,50.50,123.40,24.11,1.75,0.00,4.93
2019-04-21,13:00:00,-1.91,12.34,20.90,48.70,107.50,23.20,1.59,0.00,4.94
2019-04-21,13:10:00,-1.91,12.69,21.30,50.70,216.70,22.96,1.51,0.00,4.94
2019-04-21,13:20:00,-1.92,12.72,22.70,46.60,190.80,23.88,1.42,0.00,4.93
2019-04-21,13:30:00,-1.91,12.74,22.60,49.20,165.20,24.34,1.34,0.00,4.93
2019-04-21,13:40:00,-1.91,12.32,19.70,75.20,99.20,22.96,1.34,0.00,4.94
2019-04-21,13:50:00,-1.91,12.16,17.70,74.20,64.60,20.82,1.31,0.00,4.94
2019-04-21,14:00:00,-1.91,12.36,17.60,68.40,123.10,18.84,1.40,0.00,4.94
2019-04-21,14:10:00,-1.91,12.78,20.90,59.20,674.70,20.41,1.33,0.00,4.94
2019-04-21,14:20:00,-1.91,12.83,25.60,49.80,454.50,23.26,1.20,0.00,4.93
2019-04-21,14:30:00,-1.91,12.77,24.20,48.10,218.20,23.92,1.14,0.00,4.93
2019-04-21,14:40:00,-1.91,12.71,23.20,47.80,176.90,23.76,1.11,0.00,4.93
2019-04-21,14:50:00,-1.92,12.72,21.50,46.80,141.50,23.21,1.12,0.00,4.94
2019-04-21,15:00:00,-1.91,12.69,20.90,54.00,440.60,22.88,1.13,0.00,4.94
2019-04-21,15:10:00,-1.91,12.71,23.20,49.70,692.30,23.64,1.10,0.00,4.93
2019-04-21,15:20:00,-1.91,12.71,22.90,55.50,539.00,24.48,1.09,0.00,4.93
2019-04-21,15:30:00,-1.91,12.66,24.40,45.40,440.90,24.63,1.21,0.00,4.93
2019-04-21,15:40:00,-1.91,12.71,23.80,46.90,158.50,24.77,1.30,0.00,4.93
2019-04-21,15:50:00,-1.91,12.67,22.80,51.20,454.50,23.98,1.26,0.00,4.93
2019-04-21,16:00:00,-1.91,12.66,21.90,49.30,405.10,23.79,1.28,0.00,4.93
2019-04-21,16:10:00,-1.91,12.69,23.60,53.00,357.20,24.18,1.25,0.00,4.93
2019-04-21,16:20:00,-1.91,12.70,23.20,51.90,247.40,24.73,1.32,0.00,4.93
2019-04-21,16:30:00,-1.91,12.24,23.00,52.90,82.10,24.81,1.26,0.00,4.93
2019-04-21,16:40:00,-1.91,12.16,20.50,57.40,69.40,23.38,1.28,0.00,4.93
2019-04-21,16:50:00,-1.91,12.11,20.10,60.60,57.10,22.27,1.29,0.00,4.94
2019-04-21,17:00:00,-1.91,12.09,19.70,65.70,56.80,21.83,1.23,0.00,4.94
2019-04-21,17:10:00,-1.91,12.12,19.70,60.10,84.10,21.65,1.19,0.00,4.94
2019-04-21,17:20:00,-1.91,12.01,19.00,66.00,29.90,21.04,1.12,0.00,4.94
2019-04-21,17:30:00,-1.91,11.99,18.40,66.00,25.70,20.22,1.10,0.00,4.94
2019-04-21,17:40:00,-1.91,12.04,19.20,66.50,51.50,20.23,1.06,0.00,4.94
2019-04-21,17:50:00,-1.91,12.04,20.70,62.80,62.60,21.45,0.95,0.00,4.94
2019-04-21,18:00:00,-1.91,12.11,22.90,57.30,86.70,22.34,0.87,0.00,4.94
2019-04-21,18:10:00,-1.91,12.05,22.20,57.60,87.00,22.43,0.88,0.00,4.94
2019-04-21,18:20:00,-1.91,11.98,19.50,62.20,35.50,21.50,0.89,0.00,4.94
2019-04-21,18:30:00,-1.91,11.95,17.80,73.70,7.50,20.39,0.93,0.00,4.94
2019-04-21,18:40:00,-1.91,11.95,16.00,81.90,8.00,17.96,0.95,0.00,4.94
2019-04-21,18:50:00,-1.91,11.94,15.30,83.40,3.50,16.71,0.95,0.00,4.94
2019-04-21,19:00:00,-1.91,11.93,14.70,91.00,0.60,16.55,0.97,0.00,4.94
2019-04-21,19:10:00,-1.91,11.93,11.80,99.90,0.30,15.13,1.12,0.00,4.94
2019-04-21,19:20:00,-1.91,11.93,11.10,99.90,0.00,14.23,1.13,0.00,4.94
2019-04-21,19:30:00,-1.91,11.93,11.00,99.90,0.00,14.02,1.06,0.00,4.94
2019-04-21,19:40:00,-1.91,11.91,10.80,99.90,0.00,13.58,1.05,0.00,4.94
2019-04-21,19:50:00,-1.91,11.90,10.70,99.90,0.00,13.11,1.06,0.00,4.94
2019-04-21,20:00:00,-1.91,11.89,10.80,99.90,0.00,13.02,1.07,0.00,4.94
2019-04-21,20:10:00,-1.91,11.88,10.80,99.90,0.00,12.86,1.08,0.00,4.94
2019-04-21,20:20:00,-1.91,11.87,10.80,99.90,0.00,12.87,1.07,0.00,4.94
2019-04-21,20:30:00,-1.91,11.87,10.80,99.90,0.00,12.77,1.05,0.00,4.94
2019-04-21,20:40:00,-1.91,11.87,10.70,99.90,0.00,12.66,1.04,0.00,4.94
2019-04-21,20:50:00,-1.91,11.87,10.50,99.90,0.00,12.43,1.05,0.00,4.94
2019-04-21,21:00:00,-1.91,11.86,10.40,99.90,0.00,12.12,1.05,0.00,4.94
2019-04-21,21:10:00,-1.91,11.85,10.20,99.90,0.00,11.97,1.03,0.00,4.94
2019-04-21,21:20:00,-1.91,11.85,10.00,99.90,0.00,11.72,1.03,0.00,4.94
2019-04-21,21:30:00,-1.91,11.85,10.00,99.90,0.00,11.53,1.00,0.00,4.94
2019-04-21,21:40:00,-1.91,11.85,10.10,99.90,0.00,11.51,1.00,0.00,4.94
2019-04-21,21:50:00,-1.91,11.82,9.90,99.90,0.00,11.38,0.98,0.00,4.94
2019-04-21,22:00:00,-1.91,11.82,9.60,99.90,0.00,11.16,0.95,0.00,4.95
2019-04-21,22:10:00,-1.91,11.82,9.40,99.90,0.00,10.88,0.90,0.00,4.95
2019-04-21,22:20:00,-1.91,11.82,9.40,99.90,0.00,10.71,0.94,0.00,4.94
2019-04-21,22:30:00,-1.91,11.82,8.90,99.90,0.00,10.41,0.92,0.00,4.95
2019-04-21,22:40:00,-1.91,11.82,8.70,99.90,0.00,10.05,0.91,0.00,4.95
2019-04-21,22:50:00,-1.91,11.75,8.70,99.90,0.00,9.93,0.89,0.00,4.94
2019-04-21,23:00:00,-1.91,11.79,8.40,99.90,0.00,9.69,0.88,0.00,4.94
2019-04-21,23:10:00,-1.91,11.79,8.70,99.90,0.00,9.75,0.88,0.00,4.95
2019-04-21,23:20:00,-1.91,11.78,8.30,99.90,0.00,9.57,0.87,0.00,4.95
2019-04-21,23:30:00,-1.91,11.71,8.20,99.90,0.00,9.42,0.87,0.00,4.94
2019-04-21,23:40:00,-1.91,11.77,8.20,99.90,0.00,9.34,0.85,0.00,4.95
2019-04-21,23:50:00,-1.91,11.77,8.00,99.90,0.00,9.21,0.80,0.00,4.95
2019-04-22,00:00:00,-1.91,11.76,7.80,99.90,0.00,9.02,0.79,0.00,4.95
2019-04-22,00:10:00,-1.91,11.76,8.10,99.90,0.00,8.91,0.74,0.00,4.95
2019-04-22,00:20:00,-1.91,11.75,7.80,99.90,0.00,8.88,0.76,0.00,4.95
2019-04-22,00:30:00,-1.91,11.75,7.60,99.90,0.00,8.75,0.74,0.00,4.95
2019-04-22,00:40:00,-1.91,11.74,7.20,99.90,0.00,8.36,0.72,0.00,4.95
2019-04-22,00:50:00,-1.92,11.73,7.00,99.90,0.00,8.19,0.73,0.00,4.95
2019-04-22,01:00:00,-1.91,11.73,7.30,99.90,0.00,8.12,0.70,0.00,4.95
2019-04-22,01:10:00,-1.91,11.71,7.40,99.90,0.00,8.29,0.66,0.00,4.95
2019-04-22,01:20:00,-1.91,11.71,7.40,99.90,0.00,8.21,0.67,0.00,4.95
2019-04-22,01:30:00,-1.92,11.68,6.90,99.90,0.00,7.93,0.63,0.00,4.94
2019-04-22,01:40:00,-1.91,11.71,6.80,99.90,0.00,7.73,0.66,0.00,4.95
2019-04-22,01:50:00,-1.91,11.71,6.60,99.90,0.00,7.68,0.62,0.00,4.95
2019-04-22,02:00:00,-1.91,11.70,6.60,99.90,0.00,7.45,0.56,0.00,4.95
2019-04-22,02:10:00,-1.91,11.68,6.70,99.90,0.00,7.47,0.56,0.00,4.95
2019-04-22,02:20:00,-1.91,11.68,6.70,99.90,0.00,7.40,0.54,0.00,4.95
2019-04-22,02:30:00,-1.91,11.67,6.50,99.90,0.00,7.25,0.52,0.00,4.95
2019-04-22,02:40:00,-1.91,11.65,6.00,99.90,0.00,6.96,0.53,0.00,4.95
2019-04-22,02:50:00,-1.91,11.65,6.40,99.90,0.00,7.09,0.48,0.00,4.95
2019-04-22,03:00:00,-1.91,11.65,6.40,99.90,0.00,7.22,0.50,0.00,4.95
2019-04-22,03:10:00,-1.91,11.64,6.10,99.90,0.00,6.97,0.50,0.00,4.95
2019-04-22,03:20:00,-1.91,11.63,5.90,99.90,0.00,6.73,0.43,0.00,4.95
2019-04-22,03:30:00,-1.91,11.62,6.00,99.90,0.00,6.75,0.41,0.00,4.95
2019-04-22,03:40:00,-1.91,11.62,6.10,99.90,0.00,6.82,0.40,0.00,4.95
2019-04-22,03:50:00,-1.91,11.62,6.00,99.90,0.00,6.77,0.41,0.00,4.95
2019-04-22,04:00:00,-1.91,11.61,6.00,99.90,0.00,6.74,0.38,0.00,4.95
2019-04-22,04:10:00,-1.91,11.60,5.60,99.90,0.00,6.57,0.36,0.00,4.95
2019-04-22,04:20:00,-1.92,11.59,5.80,99.90,0.00,6.52,0.36,0.00,4.95
2019-04-22,04:30:00,-1.91,11.59,6.00,99.90,0.00,6.56,0.34,0.00,4.95
2019-04-22,04:40:00,-1.91,11.59,6.00,99.90,0.00,6.52,0.34,0.00,4.95
2019-04-22,04:50:00,-1.91,11.59,5.90,99.90,0.00,6.29,0.32,0.00,4.95
2019-04-22,05:00:00,-1.91,11.59,5.80,99.90,0.00,6.28,0.30,0.00,4.95
2019-04-22,05:10:00,-1.91,11.59,5.50,99.90,0.00,6.23,0.29,0.00,4.95
2019-04-22,05:20:00,-1.91,11.57,5.30,99.90,0.00,6.02,0.26,0.00,4.95
2019-04-22,05:30:00,-1.91,11.58,5.40,99.90,0.40,6.05,0.27,0.00,4.95
2019-04-22,05:40:00,-1.92,11.56,5.40,99.90,1.50,6.01,0.24,0.00,4.95
2019-04-22,05:50:00,-1.91,11.57,5.20,99.90,3.60,5.96,0.24,0.00,4.95
2019-04-22,06:00:00,-1.92,11.57,5.40,99.90,7.30,5.95,0.23,0.00,4.95
2019-04-22,06:10:00,-1.92,11.57,5.50,99.90,13.20,6.12,0.25,0.00,4.95
2019-04-22,06:20:00,-1.91,11.59,6.20,99.90,30.50,7.04,0.21,0.00,4.95
2019-04-22,06:30:00,-1.91,11.59,7.00,99.90,40.80,8.39,0.16,0.00,4.95
2019-04-22,06:40:00,-1.91,11.59,7.30,99.90,50.60,9.50,0.17,0.00,4.95
2019-04-22,06:50:00,-1.91,11.61,7.60,99.90,63.30,10.79,0.12,0.00,4.95
2019-04-22,07:00:00,-1.91,11.64,8.10,99.90,96.50,12.13,0.11,0.00,4.95
2019-04-22,07:10:00,-1.92,11.70,8.60,99.90,124.00,12.96,0.02,0.00,4.94
2019-04-22,07:20:00,-1.91,11.77,9.50,99.90,151.20,14.02,0.01,0.00,4.94
2019-04-22,07:30:00,-1.92,11.87,10.10,99.90,181.40,15.05,0.04,0.00,4.94
2019-04-22,07:40:00,-1.91,12.04,10.50,99.90,211.50,15.90,0.08,0.00,4.94
2019-04-22,07:50:00,-1.91,12.16,11.20,99.90,242.30,16.63,0.09,0.00,4.94
2019-04-22,08:00:00,-1.92,12.25,11.80,99.90,275.10,17.30,0.15,0.00,4.94
2019-04-22,08:10:00,-1.91,12.32,12.10,99.90,304.70,17.91,0.15,0.00,4.94
2019-04-22,08:20:00,-1.91,12.38,12.00,99.90,331.10,18.16,0.10,0.00,4.94
2019-04-22,08:30:00,-1.91,12.41,13.20,99.90,341.70,18.71,0.08,0.00,4.94
2019-04-22,08:40:00,-1.91,12.46,14.90,99.90,397.80,19.59,0.04,0.00,4.94
2019-04-22,08:50:00,-1.91,12.52,15.10,99.90,434.10,20.25,0.02,0.00,4.94
2019-04-22,09:00:00,-1.92,12.57,16.20,99.90,462.80,20.64,0.04,0.00,4.94
2019-04-22,09:10:00,-1.91,12.60,16.20,99.90,468.00,20.79,0.07,0.00,4.94
2019-04-22,09:20:00,-1.91,12.71,16.50,98.20,538.50,21.02,0.17,0.00,4.94
2019-04-22,09:30:00,-1.92,12.71,17.70,94.00,522.30,21.25,0.21,0.00,4.94
2019-04-22,09:40:00,-1.91,12.83,18.30,92.00,533.30,21.64,0.31,0.00,4.94
2019-04-22,09:50:00,-1.92,13.03,19.60,81.70,542.50,22.32,0.41,0.00,4.94
2019-04-22,10:00:00,-1.91,13.21,20.30,80.10,563.10,22.43,0.57,0.00,4.94
2019-04-22,10:10:00,-1.91,12.66,19.40,78.30,329.40,22.24,0.69,0.00,4.94
2019-04-22,10:20:00,-1.91,13.19,19.70,80.90,467.50,21.65,0.75,0.00,4.94
2019-04-22,10:30:00,-1.92,13.25,20.30,69.90,566.30,22.09,0.82,0.00,4.94
2019-04-22,10:40:00,-1.91,13.25,22.10,66.40,711.90,22.65,0.90,0.00,4.94
2019-04-22,10:50:00,-1.91,13.22,22.20,64.90,519.60,23.41,0.99,0.00,4.94
2019-04-22,11:00:00,-1.91,13.23,20.30,72.70,516.40,22.94,1.10,0.00,4.94
2019-04-22,11:10:00,-1.92,13.14,22.60,70.90,733.60,23.37,1.19,0.00,4.94
2019-04-22,11:20:00,-1.91,13.12,23.20,63.70,475.50,23.50,1.36,0.00,4.94
2019-04-22,11:30:00,-1.91,13.17,24.20,60.90,521.70,23.71,1.43,0.00,4.94
2019-04-22,11:40:00,-1.91,13.19,24.20,63.80,500.00,24.18,1.51,0.00,4.93
2019-04-22,11:50:00,-1.91,13.17,23.50,60.40,415.80,24.31,1.56,0.00,4.94
2019-04-22,12:00:00,-1.91,13.17,23.40,58.50,374.70,24.06,1.60,0.00,4.93
2019-04-22,12:10:00,-1.91,13.18,23.30,60.50,332.70,24.14,1.59,0.00,4.93
2019-04-22,12:20:00,-1.91,13.14,23.40,63.60,340.80,23.80,1.55,0.00,4.93
2019-04-22,12:30:00,-1.91,12.71,23.00,63.80,418.30,23.77,1.46,0.00,4.94
2019-04-22,12:40:00,-1.91,12.68,24.50,57.60,572.10,24.34,1.45,0.00,4.94
2019-04-22,12:50:00,-1.91,12.67,24.30,55.90,358.00,24.79,1.47,0.00,4.94
2019-04-22,13:00:00,-1.91,12.69,21.40,58.00,133.60,23.86,1.46,0.00,4.94
2019-04-22,13:10:00,-1.91,12.29,19.50,61.10,101.90,22.27,1.46,0.00,4.94
2019-04-22,13:20:00,-1.91,12.77,19.20,61.60,290.50,21.48,1.39,0.00,4.94
2019-04-22,13:30:00,-1.91,12.77,20.70,60.70,261.40,22.45,1.29,0.00,4.94
2019-04-22,13:40:00,-1.91,12.77,21.80,58.10,311.30,23.00,1.26,0.00,4.94
2019-04-22,13:50:00,-1.91,12.76,19.80,65.70,248.40,22.68,1.24,0.00,4.94
2019-04-22,14:00:00,-1.92,12.78,19.10,65.00,247.20,22.19,1.21,0.00,4.94
2019-04-22,14:10:00,-1.91,12.77,19.00,65.50,241.50,21.65,1.21,0.00,4.94
2019-04-22,14:20:00,-1.91,12.76,19.20,61.00,231.80,21.65,1.22,0.00,4.94
2019-04-22,14:30:00,-1.91,12.77,19.20,60.00,242.10,21.72,1.16,0.00,4.94
2019-04-22,14:40:00,-1.91,12.79,18.30,58.80,172.40,21.17,1.10,0.00,4.94
2019-04-22,14:50:00,-1.91,12.79,17.60,60.50,137.40,20.34,1.16,0.00,4.94
2019-04-22,15:00:00,-1.91,12.83,17.20,65.40,121.40,19.80,1.13,0.00,4.94
2019-04-22,15:10:00,-1.91,12.87,17.20,67.30,125.70,19.63,1.14,0.00,4.94
2019-04-22,15:20:00,-1.91,12.71,17.20,71.70,113.00,19.46,1.12,0.00,4.94
2019-04-22,15:30:00,-1.91,12.88,18.00,69.90,118.90,19.71,1.08,0.00,4.94
2019-04-22,15:40:00,-1.91,12.87,17.20,71.20,116.60,19.57,1.04,0.00,4.94
2019-04-22,15:50:00,-1.91,12.87,17.10,71.00,114.30,19.26,0.97,0.00,4.94
2019-04-22,16:00:00,-1.91,12.44,17.10,75.20,100.30,19.13,1.00,0.00,4.94
2019-04-22,16:10:00,-1.91,12.39,17.10,70.30,95.60,19.06,0.97,0.00,4.94
2019-04-22,16:20:00,-1.91,12.29,17.10,69.30,84.30,18.79,0.93,0.00,4.94
2019-04-22,16:30:00,-1.91,12.18,16.10,67.80,69.70,18.34,0.87,0.00,4.94
2019-04-22,16:40:00,-1.91,12.21,15.50,68.30,82.20,17.71,0.89,0.00,4.94
2019-04-22,16:50:00,-1.91,12.17,15.60,70.70,72.00,17.44,0.88,0.00,4.94
2019-04-22,17:00:00,-1.91,12.07,15.40,71.00,39.80,17.31,0.89,0.00,4.94
2019-04-22,17:10:00,-1.91,12.02,14.80,74.60,26.30,16.83,0.87,0.00,4.94
2019-04-22,17:20:00,-1.91,12.01,14.50,74.50,22.30,16.36,0.90,0.00,4.94
2019-04-22,17:30:00,-1.91,11.99,13.80,70.30,16.90,15.84,0.88,0.00,4.94
2019-04-22,17:40:00,-1.92,11.98,13.10,75.60,13.70,15.00,0.92,0.00,4.94
2019-04-22,17:50:00,-1.91,11.98,12.00,88.00,22.90,13.86,0.95,0.00,4.94
2019-04-22,18:00:00,-1.92,11.98,11.60,90.20,23.50,13.23,0.96,0.00,4.94
2019-04-22,18:10:00,-1.91,11.97,11.50,92.80,10.20,13.25,0.99,0.00,4.94
2019-04-22,18:20:00,-1.91,11.96,11.20,96.70,8.20,13.14,1.02,0.00,4.94
2019-04-22,18:30:00,-1.91,11.94,11.10,90.70,6.60,12.86,0.99,0.00,4.94
2019-04-22,18:40:00,-1.91,11.94,11.00,93.20,7.00,12.71,0.97,0.00,4.94
2019-04-22,18:50:00,-1.91,11.93,10.80,97.00,6.20,12.67,0.97,0.00,4.94
2019-04-22,19:00:00,-1.91,11.93,10.70,99.50,6.40,12.59,0.96,0.00,4.94
2019-04-22,19:10:00,-1.91,11.92,10.50,99.90,3.70,12.38,0.95,0.00,4.94
2019-04-22,19:20:00,-1.91,11.91,10.30,99.60,0.90,12.23,0.94,0.00,4.94
2019-04-22,19:30:00,-1.91,11.90,10.30,99.80,0.00,12.10,0.92,0.00,4.94
2019-04-22,19:40:00,-1.91,11.90,10.40,99.60,0.00,12.05,0.94,0.00,4.95
2019-04-22,19:50:00,-1.91,11.88,10.40,99.40,0.00,12.04,0.91,0.00,4.94
2019-04-22,20:00:00,-1.91,11.88,10.50,99.30,0.00,12.04,0.85,0.00,4.94
2019-04-22,20:10:00,-1.91,11.89,10.50,99.40,0.00,11.95,0.86,0.00,4.94
2019-04-22,20:20:00,-1.92,11.87,10.40,99.90,0.00,11.86,0.83,0.00,4.94
2019-04-22,20:30:00,-1.91,11.87,10.20,99.90,0.00,11.82,0.81,0.00,4.94
2019-04-22,20:40:00,-1.91,11.87,10.10,99.90,0.00,11.80,0.80,0.00,4.94
2019-04-22,20:50:00,-1.91,11.87,10.10,99.90,0.00,11.65,0.78,0.00,4.94
2019-04-22,21:00:00,-1.91,11.87,10.10,99.90,0.00,11.42,0.74,0.00,4.95
2019-04-22,21:10:00,-1.91,11.86,9.70,99.90,0.00,11.13,0.73,0.00,4.95
2019-04-22,21:20:00,-1.91,11.85,8.50,99.90,0.00,10.23,0.73,0.00,4.95
2019-04-22,21:30:00,-1.92,11.85,8.40,99.90,0.00,9.69,0.72,0.00,4.95
2019-04-22,21:40:00,-1.91,11.85,8.20,99.90,0.00,9.45,0.79,0.00,4.95
2019-04-22,21:50:00,-1.91,11.85,8.10,99.90,0.00,9.38,0.76,0.00,4.95
2019-04-22,22:00:00,-1.91,11.83,7.70,99.90,0.00,9.27,0.74,0.00,4.95
2019-04-22,22:10:00,-1.91,11.83,7.70,99.90,0.00,9.13,0.74,0.00,4.95
2019-04-22,22:20:00,-1.91,11.82,7.60,99.90,0.00,8.93,0.77,0.00,4.95
2019-04-22,22:30:00,-1.91,11.82,7.50,99.90,0.00,8.79,0.72,0.00,4.95
2019-04-22,22:40:00,-1.91,11.82,7.50,99.90,0.00,8.71,0.76,0.00,4.95
2019-04-22,22:50:00,-1.91,11.71,7.30,99.90,0.00,8.64,0.75,0.00,4.94
2019-04-22,23:00:00,-1.91,11.82,7.20,99.90,0.00,8.52,0.72,0.00,4.95
2019-04-22,23:10:00,-1.91,11.81,7.30,99.90,0.00,8.50,0.74,0.00,4.95
2019-04-22,23:20:00,-1.91,11.79,7.20,99.90,0.00,8.55,0.68,0.00,4.95
2019-04-22,23:30:00,-1.91,11.79,7.10,99.90,0.00,8.52,0.67,0.00,4.95
2019-04-22,23:40:00,-1.91,11.79,6.80,99.90,0.00,8.39,0.64,0.00,4.95
2019-04-22,23:50:00,-1.92,11.79,6.70,99.90,0.00,8.24,0.64,0.00,4.95
2019-04-23,00:00:00,-1.91,11.77,6.50,99.90,0.00,8.07,0.62,0.00,4.95
2019-04-23,00:10:00,-1.91,11.77,6.50,99.90,0.00,8.00,0.60,0.00,4.95
2019-04-23,00:20:00,-1.91,11.77,6.50,99.90,0.00,7.98,0.58,0.00,4.95
2019-04-23,00:30:00,-1.91,11.76,6.60,99.90,0.00,7.96,0.54,0.00,4.95
2019-04-23,00:40:00,-1.92,11.75,6.40,99.90,0.00,7.89,0.51,0.00,4.95
2019-04-23,00:50:00,-1.91,11.75,6.40,99.90,0.00,7.85,0.52,0.00,4.95
2019-04-23,01:00:00,-1.91,11.75,6.40,99.90,0.00,7.77,0.46,0.00,4.95
2019-04-23,01:10:00,-1.91,11.75,6.30,99.90,0.00,7.66,0.47,0.00,4.95
2019-04-23,01:20:00,-1.91,11.74,6.30,99.90,0.00,7.66,0.41,0.00,4.95
2019-04-23,01:30:00,-1.91,11.73,6.40,99.90,0.00,7.68,0.45,0.00,4.95
2019-04-23,01:40:00,-1.92,11.73,6.30,99.90,0.00,7.67,0.43,0.00,4.95
2019-04-23,01:50:00,-1.92,11.71,6.10,99.90,0.00,7.64,0.39,0.00,4.95
2019-04-23,02:00:00,-1.91,11.71,6.10,99.90,0.00,7.61,0.39,0.00,4.95
2019-04-23,02:10:00,-1.91,11.71,6.00,99.90,0.00,7.55,0.34,0.00,4.95
2019-04-23,02:20:00,-1.91,11.71,5.90,99.90,0.00,7.32,0.33,0.00,4.95
2019-04-23,02:30:00,-1.91,11.71,5.80,99.90,0.00,7.18,0.29,0.00,4.95
2019-04-23,02:40:00,-1.91,11.70,5.70,99.90,0.00,7.11,0.30,0.00,4.95
2019-04-23,02:50:00,-1.92,11.68,5.60,99.90,0.00,6.93,0.26,0.00,4.95
2019-04-23,03:00:00,-1.91,11.68,5.40,99.90,0.00,6.78,0.27,0.00,4.95
2019-04-23,03:10:00,-1.91,11.67,5.30,99.90,0.00,6.64,0.27,0.00,4.95
2019-04-23,03:20:00,-1.91,11.65,5.00,99.90,0.00,6.15,0.25,0.00,4.95
2019-04-23,03:30:00,-1.91,11.65,5.50,99.90,0.00,6.40,0.25,0.00,4.95
2019-04-23,03:40:00,-1.91,11.65,5.50,99.90,0.00,6.52,0.25,0.00,4.95
2019-04-23,03:50:00,-1.91,11.63,5.50,99.90,0.00,6.55,0.21,0.00,4.95
